id_solicitante,produto_solicitado,dia_vencimento,forma_envio_solicitacao,tipo_endereco,sexo,idade,estado_civil,qtde_dependentes,grau_instrucao,nacionalidade,estado_onde_nasceu,estado_onde_reside,possui_telefone_residencial,codigo_area_telefone_residencial,tipo_residencia,meses_na_residencia,possui_telefone_celular,possui_email,renda_mensal_regular,renda_extra,possui_cartao_visa,possui_cartao_mastercard,possui_cartao_diners,possui_cartao_amex,possui_outros_cartoes,qtde_contas_bancarias,qtde_contas_bancarias_especiais,valor_patrimonio_pessoal,possui_carro,vinculo_formal_com_empresa,estado_onde_trabalha,possui_telefone_trabalho,codigo_area_telefone_trabalho,meses_no_trabalho,profissao,ocupacao,profissao_companheiro,grau_instrucao_companheiro,local_onde_reside,local_onde_trabalha
44666,1,1,internet,1,F,48,1,0,0,1,CE,CE,N, ,1.0,15.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,628.0,628.0
44667,1,1,internet,1,F,59,2,0,0,1,SE,SE,N, ,1.0,5.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,490.0,490.0
44668,1,25,internet,1,F,25,1,0,0,1,RJ,RJ,Y,20,1.0,8.0,N,1,378.32,378.0,1,1,0,0,0,0,0,0.0,0,Y,RJ,Y,20,0,9.0,5.0,,,235.0,235.0
44669,1,15,internet,1,F,23,2,0,0,1,SP,SP,Y,5,1.0,15.0,N,1,473.0,1562.48,0,0,0,0,0,0,0,0.0,0,Y,SP,Y,5,0,9.0,2.0,,,673.0,673.0
44670,1,25,internet,1,F,19,2,0,0,1,PI,PI,N, ,1.0,20.0,N,1,438.86,0.0,0,0,0,0,0,0,0,0.0,0,Y,PI,Y,110,0,9.0,2.0,,,640.0,640.0
44671,1,10,presencial,1,M,48,1,3,0,0, ,AM,Y,118,1.0,0.0,N,1,1266.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,AM,Y,118,0,8.0,3.0,11.0,0.0,691.0,691.0
44672,7,10,presencial,1,F,58,4,0,0,1,MG,SP,Y,9,1.0,25.0,N,0,1620.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,1.0,0.0,0.0,123.0,123.0
44673,1,15,internet,1,F,36,1,0,0,1,PE,PE,Y,111,1.0,5.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,552.0,552.0
44674,1,15,correio,1,F,37,2,0,0,1,RJ,RJ,Y,29,1.0,1.0,N,1,720.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,11.0,4.0,11.0,,217.0,217.0
44675,1,10,internet,1,M,67,4,0,0,1,RJ,RJ,N, ,1.0,15.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,289.0,289.0
44676,1,15,presencial,1,M,21,2,0,0,1,GO,GO,Y,67,1.0,1.0,N,1,470.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,749.0,749.0
44677,1,5,presencial,1,F,70,1,0,0,1,CE,CE,Y,107,1.0,15.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,1.0,0.0,0.0,600.0,600.0
44678,1,5,correio,1,F,26,2,0,0,1,TO,PE,Y,97,1.0,1.0,N,1,250.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PE,Y,97,0,11.0,2.0,11.0,,513.0,513.0
44679,1,10,internet,1,M,21,1,0,0,1,RN,RN,Y,105,1.0,1.0,N,1,1358.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RN,Y,105,0,9.0,2.0,11.0,,596.0,596.0
44680,2,10,internet,1,M,63,2,0,0,1,SP,SP,Y,12,1.0,10.0,N,1,480.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,,,,186.0,186.0
44681,1,10,presencial,1,F,36,1,0,0,1,SP,SP,Y,15,0.0,0.0,N,0,300.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,158.0,158.0
44682,1,10,internet,1,F,46,3,2,0,1,RS,RS,Y,54,1.0,2.0,N,1,2400.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,N, ,0,7.0,5.0,,,955.0,955.0
44683,1,10,internet,1,F,20,1,0,0,1,PR,PR,Y,40,1.0,1.0,N,1,624.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,,,,830.0,830.0
44684,1,15,presencial,1,F,48,2,0,0,1,SP,SP,Y,5,1.0,20.0,N,1,610.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,N, ,0,9.0,5.0,,,682.0,682.0
44685,1,15,internet,1,F,66,5,0,0,1,SC,RJ,Y,20,1.0,6.0,N,1,417.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,230.0,230.0
44686,1,15,internet,2,M,34,1,0,0,1,MA,DF,Y,66,0.0,0.0,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,N,DF,Y,66,0,9.0,5.0,,,727.0,727.0
44687,7,10,presencial,1,M,52,2,0,0,1,MG,MG,Y,33,1.0,20.0,N,0,400.0,350.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,374.0,374.0
44688,1,20,presencial,1,F,31,2,1,0,1,BA,SP,Y,5,1.0,2.0,N,0,711.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,N, ,0,9.0,5.0,0.0,0.0,616.0,616.0
44689,2,25,internet,1,F,47,1,0,0,1,CE,CE,Y,112,1.0,20.0,N,1,200.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,629.0,629.0
44690,1,10,internet,1,M,40,2,0,0,1,SP,SP,Y,5,1.0,35.0,N,1,2202.71,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,,,,719.0,719.0
44691,1,10,internet,1,F,41,2,1,0,1,PA,PA,Y,120,1.0,5.0,N,1,671.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,,684.0,684.0
44692,1,10,internet,1,M,29,2,0,0,1,SP,SP,Y,5,1.0,,N,1,730.4,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,890.0,890.0
44693,1,15,presencial,1,F,56,5,0,0,1,MT,MT,Y,71,1.0,25.0,N,1,1194.0,0.0,0,0,0,0,0,1,1,65000.0,0,N,MT,N, ,0,9.0,1.0,,,780.0,780.0
44694,1,10,internet,1,M,39,1,0,0,1,SP,SP,Y,5,1.0,,N,1,381.4,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,750.0,750.0
44695,1,25,internet,1,F,42,2,0,0,1,MA,MA,Y,125,1.0,4.0,N,1,500.0,0.0,1,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,,,,,650.0,650.0
44696,1,5,internet,1,M,36,2,3,0,1,PE,PE,Y,97,1.0,4.0,N,1,542.0,0.0,1,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,536.0,536.0
44697,1,10,presencial,1,M,71,2,0,0,1,PE,PE,Y,97,1.0,30.0,N,0,1077.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,1.0,0.0,0.0,559.0,559.0
44698,1,15,presencial,1,F,41,1,1,0,1,RJ,RJ,Y,20,1.0,10.0,N,0,1000.0,0.0,1,1,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,248.0,248.0
44699,1,1,presencial,1,F,27,2,0,0,1,SE,SE,Y,91,1.0,15.0,N,1,350.0,350.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,5.0,0.0,0.0,492.0,492.0
44700,1,10,presencial,1,F,74,4,0,0,1,SP,SP,N, ,2.0,0.0,N,0,700.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,1.0,0.0,0.0,150.0,150.0
44701,1,5,correio,1,F,23,1,1,0,1,MA,MA,Y,125,1.0,1.0,N,1,530.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MA,Y,125,0,9.0,2.0,11.0,,650.0,650.0
44702,1,15,presencial,1,F,73,2,0,0,1,MS,MS,N, ,1.0,12.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,795.0,795.0
44703,1,5,presencial,1,M,64,2,3,0,1,BA,BA,Y,81,1.0,1.0,N,0,302.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,2.0,4.0,0.0,0.0,413.0,413.0
44704,1,15,internet,1,F,39,2,0,0,1,PE,AL,N, ,1.0,26.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,579.0,579.0
44705,1,25,internet,1,F,36,2,0,0,1,SE,SE,Y,91,1.0,15.0,N,1,600.0,800.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,492.0,492.0
44706,1,10,presencial,1,F,49,2,0,0,1,RS,RS,Y,61,1.0,25.0,N,0,406.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Y,61,0,13.0,2.0,0.0,0.0,957.0,957.0
44707,1,5,presencial,1,M,18,1,0,0,1,RN,RN,Y,105,1.0,3.0,N,1,450.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,5.0,0.0,0.0,591.0,591.0
44708,1,5,internet,1,F,59,4,1,0,1,BA,MG,Y,32,1.0,5.0,N,1,373.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,,,,384.0,384.0
44709,2,15,presencial,1,M,53,2,0,0,1,GO,MG,Y,32,2.0,2.0,N,0,1000.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,7.0,2.0,0.0,0.0,382.0,382.0
44710,1,20,presencial,1,F,48,4,0,0,1,RJ,RJ,Y,22,1.0,4.0,N,1,500.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,RJ,N, ,0,,,,,286.0,286.0
44711,2,20,internet,1,M,33,1,0,0,1,SP,SP,Y,5,1.0,1.0,N,1,1474.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,SP,Y,5,0,11.0,3.0,11.0,,777.0,777.0
44712,2,25,presencial,1,M,24,1,0,0,1,PB,PB,Y,103,1.0,8.0,N,0,1944.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,MG,Y,105,0,9.0,2.0,0.0,0.0,588.0,588.0
44713,1,20,presencial,1,F,20,2,2,0,1,PI,PE,Y,111,1.0,5.0,N,1,1500.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,563.0,563.0
44714,7,20,presencial,1,M,32,1,0,0,1,RS,RS,Y,58,1.0,6.0,N,0,972.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Y,58,0,9.0,5.0,0.0,0.0,960.0,960.0
44715,7,5,correio,1,F,32,1,5,0,1,MA,MA,Y,125,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MA,N, ,0,9.0,2.0,11.0,,654.0,654.0
44716,2,5,internet,1,F,65,4,0,0,1,CE,CE,N, ,0.0,1.0,N,1,351.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,628.0,628.0
44717,1,25,internet,1,F,33,2,3,0,1,SP,SP,N, ,1.0,20.0,N,1,623.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,Y,5,0,9.0,2.0,,,642.0,642.0
44718,1,10,internet,1,F,72,2,1,0,1,RS,RS,N, ,1.0,30.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,16.0,2.0,981.0,981.0
44719,1,20,presencial,1,F,37,2,0,0,1,RS,RS,Y,58,1.0,30.0,N,1,240.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,,,,960.0,960.0
44720,1,5,internet,1,F,39,2,0,0,1,CE,CE,Y,107,1.0,16.0,N,1,995.0,0.0,1,1,0,0,0,0,0,0.0,0,Y,CE,Y,107,0,9.0,2.0,,,619.0,619.0
44721,1,25,internet,1,F,51,1,1,0,1,AL,SP,Y,5,1.0,9.0,N,1,210.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,,1.0,,,668.0,668.0
44722,1,10,presencial,1,F,57,2,0,0,1,RS,RS,Y,54,1.0,10.0,N,0,350.0,0.0,0,0,0,0,0,0,0,75000.0,1,N, ,N, ,0,0.0,1.0,0.0,0.0,938.0,938.0
44723,1,10,internet,1,F,40,1,0,0,1,PE,PE,Y,97,1.0,30.0,N,1,1100.0,0.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,522.0,522.0
44724,1,15,internet,1,M,31,6,0,0,1,RS,RS,Y,54,1.0,3.0,N,1,1100.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,931.0,931.0
44725,1,25,internet,1,F,48,2,1,0,1,CE,PA,Y,126,1.0,5.0,N,1,350.0,0.0,0,0,0,0,0,0,0,8000.0,0,N, ,N, ,0,2.0,4.0,,,686.0,686.0
44726,1,15,internet,1,M,56,1,0,0,1,MA,MA,Y,125,1.0,,N,1,647.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MA,N, ,0,9.0,2.0,,,650.0,650.0
44727,2,15,internet,1,M,20,1,0,0,1,CE,CE,Y,107,5.0,2.0,N,1,372.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,626.0,626.0
44728,1,10,correio,2,F,30,1,0,0,1,BA,BA,Y,81,1.0,1.0,N,1,364.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,Y,81,0,11.0,2.0,11.0,,412.0,412.0
44729,1,25,presencial,1,F,50,2,0,0,1,CE,CE,Y,112,2.0,25.0,N,0,600.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,4.0,0.0,0.0,621.0,621.0
44730,1,10,internet,1,M,76,2,0,0,1,MA,MA,N, ,1.0,26.0,N,1,277.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,659.0,659.0
44731,1,5,presencial,1,F,59,7,1,0,1,RS,RS,N, ,1.0,3.0,N,1,1142.0,0.0,1,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,965.0,965.0
44732,1,10,internet,1,F,43,5,0,0,1,RS,RS,Y,54,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,N, ,0,9.0,2.0,,,948.0,948.0
44733,2,25,internet,1,M,44,2,0,0,1,BA,BA,Y,84,1.0,3.0,N,1,1400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,459.0,459.0
44734,2,5,internet,1,F,57,2,1,0,1,BA,BA,Y,84,1.0,30.0,N,1,678.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,N, ,0,9.0,5.0,,,455.0,455.0
44735,1,10,presencial,1,M,31,1,0,0,1,RN,RN,Y,105,1.0,1.0,N,1,500.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,5.0,11.0,0.0,596.0,596.0
44736,1,10,presencial,1,M,61,2,0,0,1,RS,RS,Y,54,1.0,17.0,N,0,873.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,948.0,948.0
44737,1,10,correio,1,F,28,1,1,0,1,CE,CE,Y,107,1.0,1.0,N,1,250.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,4.0,11.0,,608.0,608.0
44738,1,25,presencial,1,F,21,2,1,0,1,PB,PB,Y,103,1.0,12.0,N,1,390.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,4.0,581.0,581.0
44739,7,10,internet,1,F,49,2,1,0,1,MG,MG,Y,33,1.0,22.0,N,1,450.0,0.0,0,0,0,0,0,0,0,50000.0,0,N, ,N, ,0,9.0,1.0,,,374.0,374.0
44740,1,10,presencial,1,F,51,4,0,0,1,RS,RS,Y,54,1.0,,N,1,351.0,0.0,0,0,0,0,0,1,1,10000.0,0,N, ,N, ,0,9.0,1.0,11.0,,933.0,933.0
44741,1,15,internet,1,F,46,5,0,0,1,RS,RS,Y,58,1.0,,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,N, ,0,,2.0,,,960.0,960.0
44742,1,20,internet,1,F,35,1,0,0,1,BA,BA,Y,84,1.0,,N,1,250.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,,,,459.0,459.0
44743,2,25,presencial,1,F,55,4,0,0,0, ,MG,Y,29,1.0,0.0,N,1,455.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,Y,29,0,11.0,5.0,11.0,0.0,345.0,345.0
44744,1,10,presencial,1,M,30,2,1,0,1,MS,MS,Y,75,1.0,30.0,N,1,850.0,0.0,0,0,0,0,0,1,1,25000.0,1,Y,MS,Y,75,0,0.0,2.0,0.0,0.0,790.0,790.0
44745,2,20,presencial,1,M,48,2,3,0,1,SP,SP,Y,12,1.0,1.0,N,0,2000.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,186.0,186.0
44746,1,10,internet,1,F,43,5,0,0,1,RS,RS,Y,54,1.0,2.0,N,1,1200.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,944.0,944.0
44747,1,10,internet,1,F,45,1,0,0,1,CE,CE,Y,107,1.0,,N,1,800.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,,,,600.0,600.0
44748,1,10,presencial,1,F,24,2,0,0,1,CE,CE,Y,112,1.0,0.0,N,0,700.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,639.0,639.0
44749,1,10,presencial,1,M,65,2,0,0,1,SP,PA,Y,117,1.0,2.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,N, ,0,9.0,1.0,,,670.0,670.0
44750,1,15,internet,1,F,37,1,0,0,1,BA,BA,Y,86,1.0,3.0,N,1,213.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,N, ,0,2.0,4.0,,,443.0,443.0
44751,1,25,presencial,1,F,46,1,0,0,1,MG,MG,Y,29,1.0,25.0,N,1,1000.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,4.0,0.0,0.0,308.0,308.0
44752,1,5,presencial,1,F,37,1,0,0,1,RN,RN,N, ,1.0,2.0,N,1,354.0,0.0,1,1,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,2.0,0.0,0.0,592.0,592.0
44753,2,15,presencial,1,M,28,2,1,0,1,SP,SP,Y,14,1.0,6.0,N,0,1200.0,0.0,1,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,148.0,148.0
44754,1,10,presencial,1,F,75,2,1,0,1,CE,CE,N, ,1.0,0.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,639.0,639.0
44755,2,10,internet,1,F,59,1,0,0,1,MG,MG,Y,32,1.0,10.0,N,1,381.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,382.0,382.0
44756,2,10,presencial,1,F,31,2,2,0,1,SE,MG,Y,32,1.0,,N,1,500.0,0.0,0,0,0,0,0,1,1,40000.0,0,Y,MG,Y,32,0,,,,,381.0,381.0
44757,1,20,correio,1,F,34,2,1,0,1,PA,PA,Y,117,1.0,1.0,N,1,280.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,4.0,11.0,,668.0,668.0
44758,2,20,presencial,1,F,40,1,0,0,1,RN,PB,Y,103,1.0,5.0,N,0,900.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PB,N, ,0,7.0,2.0,0.0,0.0,580.0,580.0
44759,1,1,presencial,1,F,25,2,0,0,1,MT,MT,Y,71,2.0,1.0,N,1,521.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MT,N, ,0,9.0,0.0,9.0,4.0,781.0,781.0
44760,1,25,presencial,1,F,26,1,0,0,1,RS,RS,Y,54,1.0,25.0,N,0,463.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Y,54,0,9.0,2.0,0.0,0.0,914.0,914.0
44761,2,5,presencial,1,F,28,7,2,0,1,BA,BA,Y,84,1.0,0.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,452.0,452.0
44762,1,20,internet,1,M,27,2,0,0,1,GO,GO,Y,69,1.0,6.0,N,1,665.0,0.0,1,0,0,0,0,0,0,20000.0,1,Y,GO,Y,69,0,9.0,2.0,,,755.0,755.0
44763,1,5,internet,1,M,43,2,0,0,1,CE,CE,N, ,1.0,4.0,N,1,450.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,Y,107,0,,,,,619.0,619.0
44764,1,15,internet,1,F,45,2,2,0,1,RS,RS,N, ,1.0,5.0,N,1,425.93,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Y,54,0,9.0,2.0,,,937.0,937.0
44765,1,5,presencial,1,M,52,2,0,0,1,MG,MG,Y,29,1.0,0.0,N,0,1430.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,1.0,11.0,3.0,351.0,351.0
44766,1,25,presencial,1,M,42,2,2,0,0, ,BA,Y,86,1.0,0.0,N,1,210.0,0.0,1,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,4.0,11.0,0.0,440.0,440.0
44767,1,5,internet,1,F,52,1,0,0,1,RN,RN,N, ,5.0,2.0,N,1,381.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,,596.0,596.0
44768,1,10,internet,1,F,67,2,0,0,1,MG,MG,Y,32,1.0,,N,1,700.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,381.0,381.0
44769,1,10,presencial,1,F,43,1,3,0,0, ,GO,Y,66,2.0,0.0,N,1,450.0,0.0,1,1,0,0,0,1,1,0.0,1,N, ,N, ,0,11.0,4.0,11.0,0.0,729.0,729.0
44770,1,25,internet,1,F,28,6,2,0,1,AL,AL,Y,100,1.0,28.0,N,1,800.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,571.0,571.0
44771,1,10,presencial,1,F,45,2,0,0,1,RJ,RJ,Y,24,1.0,19.0,N,1,350.0,0.0,0,0,0,0,0,0,0,30000.0,1,N, ,N, ,0,9.0,5.0,0.0,0.0,267.0,267.0
44772,1,1,presencial,1,F,41,2,0,0,1,RN,RN,Y,105,1.0,4.0,N,1,500.0,380.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,594.0,594.0
44773,1,15,internet,1,M,24,2,5,0,1,GO,MS,N, ,1.0,,N,1,560.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MS,Y,75,0,9.0,2.0,,,795.0,795.0
44774,1,5,presencial,1,F,40,5,1,0,0, ,PE,Y,97,1.0,0.0,N,1,1782.0,0.0,1,0,0,0,0,1,1,0.0,1,Y, ,Y,97,0,11.0,5.0,11.0,0.0,547.0,547.0
44775,1,5,presencial,1,F,31,5,2,0,1,SP,SP,Y,16,1.0,10.0,N,1,493.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,N, ,0,13.0,2.0,0.0,0.0,160.0,160.0
44776,1,25,presencial,1,F,30,2,0,0,1,RS,RS,Y,54,1.0,3.0,N,1,450.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,2.0,4.0,0.0,0.0,948.0,948.0
44777,1,5,internet,1,M,31,1,1,0,1,MA,PA,Y,117,1.0,6.0,N,1,381.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,671.0,671.0
44778,1,25,presencial,1,F,41,1,0,0,1,PE,PE,Y,97,1.0,0.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,542.0,542.0
44779,2,10,internet,1,M,78,2,4,0,1,PE,CE,Y,112,5.0,9.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,638.0,638.0
44780,1,5,presencial,1,M,48,2,1,0,1,RS,RS,Y,58,1.0,17.0,N,0,1185.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Y,58,0,9.0,5.0,0.0,0.0,962.0,962.0
44781,1,10,presencial,1,M,20,1,0,0,0, ,PA,Y,119,5.0,0.0,N,1,642.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,2.0,11.0,0.0,681.0,681.0
44782,1,10,internet,1,M,48,2,4,0,1,RS,RS,Y,54,1.0,16.0,N,1,699.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,Y,54,0,9.0,2.0,,,940.0,940.0
44783,2,5,correio,1,F,23,1,0,0,1,AC,MG,Y,29,1.0,1.0,N,1,378.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,Y,29,0,9.0,2.0,11.0,,312.0,312.0
44784,7,10,internet,1,F,19,6,0,0,1,CE,GO,Y,69,1.0,2.0,N,1,300.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,756.0,756.0
44785,1,10,presencial,1,F,75,4,0,0,1,PE,SP,N, ,5.0,6.0,N,0,559.0,0.0,0,0,0,0,0,0,0,0.0,1,N, ,N, ,0,0.0,1.0,0.0,0.0,117.0,117.0
44786,1,25,presencial,1,F,20,1,0,0,1,RN,RN,Y,105,1.0,20.0,N,0,877.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RN,N, ,0,9.0,2.0,0.0,0.0,591.0,591.0
44787,1,10,internet,1,F,65,2,0,0,1,RS,RS,Y,54,1.0,15.0,N,1,278.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,1.0,,,944.0,944.0
44788,2,10,internet,1,M,56,2,0,0,1,CE,CE,N, ,4.0,3.0,N,1,435.04,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,635.0,635.0
44789,1,10,internet,1,M,56,2,0,0,1,PE,PE,N, ,1.0,20.0,N,1,1600.0,0.0,0,0,0,0,0,0,0,0.0,0,N,PE,N, ,0,9.0,5.0,,,555.0,555.0
44790,1,10,presencial,1,M,40,6,0,0,1,MT,MT,Y,73,1.0,5.0,N,0,780.0,0.0,1,0,0,0,0,1,1,0.0,1,N, ,Y,73,0,9.0,2.0,0.0,0.0,786.0,786.0
44791,1,5,internet,1,M,65,2,0,0,1,BA,BA,N, ,1.0,2.0,N,1,381.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,456.0,456.0
44792,1,5,internet,1,F,68,4,0,0,1,PB,PB,Y,103,1.0,45.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,1.0,,,581.0,581.0
44793,1,10,internet,1,F,44,2,0,0,1,BA,BA,Y,84,1.0,10.0,N,1,980.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,N, ,0,9.0,2.0,,,456.0,456.0
